	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000090104	265.5165246	1.197274933	0.208660327	5.737913621	9.58E-09	3.18E-07	RGS1
ENSG00000061938	6.686389068	1.817759932	0.317331714	5.728264318	1.01E-08	3.34E-07	TNK2
ENSG00000136250	13.61339983	-1.535425017	0.268026919	-5.728622415	1.01E-08	3.34E-07	AOAH
ENSG00000125538	2.922936151	-2.674381856	0.469549932	-5.695628242	1.23E-08	4.04E-07	IL1B
ENSG00000131188	10.62498675	-1.695333064	0.299315701	-5.664029856	1.48E-08	4.77E-07	PRR7
ENSG00000169871	14.54239123	1.219449632	0.215857564	5.649325463	1.61E-08	5.18E-07	TRIM56
ENSG00000127824	49.02995184	-1.09318992	0.193885249	-5.638334663	1.72E-08	5.51E-07	TUBA4A
ENSG00000054277	7.881343321	1.658472474	0.299748351	5.532882734	3.15E-08	9.87E-07	OPN3
ENSG00000114541	16.12015964	1.936170891	0.351006541	5.516053584	3.47E-08	1.08E-06	FRMD4B
ENSG00000114450	3.157176293	2.470697652	0.448502721	5.508768482	3.61E-08	1.12E-06	GNB4
ENSG00000247317	2.114636849	2.860011466	0.519864334	5.501457361	3.77E-08	1.16E-06	RP11-273G15.2
ENSG00000054148	41.19058204	1.060969209	0.192882382	5.500601968	3.78E-08	1.17E-06	PHPT1
ENSG00000169429	15.80503056	-1.852743684	0.338182062	-5.478539196	4.29E-08	1.31E-06	IL8
ENSG00000115271	20.04325059	1.058915132	0.193815029	5.463534671	4.67E-08	1.43E-06	GCA
ENSG00000163600	40.43166107	1.094124911	0.200579814	5.454810684	4.90E-08	1.49E-06	ICOS
ENSG00000123685	3.573777053	2.572113097	0.471645484	5.453488237	4.94E-08	1.50E-06	BATF3
ENSG00000134242	20.21350604	-1.285389738	0.237024693	-5.42302036	5.86E-08	1.76E-06	PTPN22
ENSG00000152818	14.60832619	1.420886617	0.262011295	5.422997564	5.86E-08	1.76E-06	UTRN
ENSG00000163564	22.21641656	1.232599795	0.228352844	5.397786034	6.75E-08	2.01E-06	PYHIN1
ENSG00000152749	6.545753938	1.665463707	0.309462841	5.381788983	7.37E-08	2.19E-06	GPR180
ENSG00000146409	17.69559434	1.714450486	0.318792731	5.377947234	7.53E-08	2.23E-06	SLC18B1
ENSG00000160179	18.41876899	-1.035194522	0.192554658	-5.376107388	7.61E-08	2.24E-06	ABCG1
ENSG00000187741	4.850040062	2.00233052	0.372542992	5.374763614	7.67E-08	2.25E-06	FANCA
ENSG00000139193	96.21026201	-1.094304863	0.204397751	-5.353800903	8.61E-08	2.51E-06	CD27
ENSG00000100784	16.54166672	1.269735813	0.237302874	5.350697156	8.76E-08	2.54E-06	RPS6KA5
ENSG00000163947	28.84434312	1.197884339	0.224750509	5.329840376	9.83E-08	2.84E-06	ARHGEF3
ENSG00000137200	7.127679889	1.664664169	0.313458342	5.310639241	1.09E-07	3.13E-06	CMTR1
ENSG00000184979	2.228608234	2.692085385	0.508802688	5.291020368	1.22E-07	3.46E-06	USP18
ENSG00000135069	14.79676387	1.732599221	0.327882542	5.284206994	1.26E-07	3.58E-06	PSAT1
ENSG00000101460	8.987187039	-1.457176545	0.276879508	-5.262854432	1.42E-07	4.01E-06	MAP1LC3A
ENSG00000113441	22.57346231	1.197177448	0.227756172	5.256399585	1.47E-07	4.14E-06	LNPEP
ENSG00000106605	24.4672888	1.049317916	0.200326309	5.238043478	1.62E-07	4.55E-06	BLVRA
ENSG00000026751	3.540505944	2.227288373	0.425600036	5.23328991	1.67E-07	4.66E-06	SLAMF7
ENSG00000271109	6.013039718	-1.749224507	0.335109925	-5.219852878	1.79E-07	4.97E-06	CTC-523E23.11
ENSG00000138670	8.352033559	1.488408199	0.286208792	5.200427951	1.99E-07	5.51E-06	RASGEF1B
ENSG00000229474	8.321597221	1.59509591	0.310250642	5.141313802	2.73E-07	7.48E-06	PATL2
ENSG00000182179	7.831648893	1.519973235	0.296288476	5.130045065	2.90E-07	7.92E-06	UBA7
ENSG00000171206	9.965176321	-1.372627732	0.267720554	-5.127091324	2.94E-07	8.00E-06	TRIM8
ENSG00000107796	7.483173786	1.769542659	0.346587206	5.105620259	3.30E-07	8.90E-06	ACTA2
ENSG00000151150	9.10076615	1.607420883	0.314906514	5.104438339	3.32E-07	8.94E-06	ANK3
ENSG00000177721	140.180544	1.054135102	0.207601577	5.077683509	3.82E-07	1.03E-05	ANXA2R
ENSG00000129277	25.32862195	2.451811651	0.48429051	5.062687784	4.13E-07	1.10E-05	CCL4
ENSG00000198945	14.23816296	1.145863758	0.22651578	5.058648709	4.22E-07	1.12E-05	L3MBTL3
ENSG00000110944	35.96444599	-1.038540769	0.205735366	-5.047944793	4.47E-07	1.19E-05	IL23A
ENSG00000112685	11.89624655	1.318567867	0.261507305	5.042183684	4.60E-07	1.22E-05	EXOC2
ENSG00000034152	18.99724961	-1.137230761	0.226785773	-5.014559536	5.32E-07	1.40E-05	MAP2K3
ENSG00000111863	106.6165327	1.012382796	0.203146626	4.983507816	6.24E-07	1.63E-05	ADTRP
ENSG00000111846	4.09685989	1.959268754	0.394848566	4.962076413	6.97E-07	1.81E-05	GCNT2
ENSG00000168404	7.031868401	1.470350778	0.29734833	4.944876534	7.62E-07	1.97E-05	MLKL
ENSG00000188820	17.68077334	1.611799541	0.326267626	4.94011484	7.81E-07	2.01E-05	FAM26F
ENSG00000164136	9.626875728	1.480093092	0.29989145	4.935429439	8.00E-07	2.06E-05	IL15
ENSG00000188290	19.57539276	1.635884833	0.333264526	4.908667752	9.17E-07	2.33E-05	HES4
ENSG00000080986	6.531142133	1.503287202	0.307493406	4.888843702	1.01E-06	2.56E-05	NDC80
ENSG00000107968	12.53446393	1.710796255	0.353885356	4.834323389	1.34E-06	3.30E-05	MAP3K8
ENSG00000106123	8.216444052	-1.460167866	0.302293153	-4.830304139	1.36E-06	3.36E-05	EPHB6
ENSG00000259529	6.358696005	1.671344186	0.346664139	4.821220307	1.43E-06	3.51E-05	RP11-468E2.4
ENSG00000102934	2.460538884	-2.388946029	0.495936746	-4.817037756	1.46E-06	3.56E-05	PLLP
ENSG00000140968	13.16234102	1.540589835	0.320418627	4.808053301	1.52E-06	3.70E-05	IRF8
ENSG00000129226	15.36721095	1.455029522	0.304395387	4.780064291	1.75E-06	4.23E-05	CD68
ENSG00000101966	14.8152153	1.039028769	0.217939416	4.767511946	1.87E-06	4.47E-05	XIAP
ENSG00000117318	76.39513614	-1.219747798	0.256206355	-4.76080228	1.93E-06	4.61E-05	ID3
ENSG00000085117	16.78145879	-1.150462486	0.241682417	-4.760224184	1.93E-06	4.62E-05	CD82
ENSG00000230438	5.222465283	1.726334024	0.363523766	4.748889022	2.05E-06	4.86E-05	RP11-420G6.4
ENSG00000173083	7.147729963	1.467127126	0.310602481	4.723488107	2.32E-06	5.46E-05	HPSE
ENSG00000113269	21.55049473	-1.035826115	0.219983255	-4.708658927	2.49E-06	5.82E-05	RNF130
ENSG00000155287	5.435929352	1.631431111	0.348849699	4.676601745	2.92E-06	6.76E-05	SLC25A28
ENSG00000170458	6.383890166	-1.74451501	0.37519455	-4.6496278	3.33E-06	7.62E-05	CD14
ENSG00000196284	10.34579606	1.180465111	0.255272129	4.624339973	3.76E-06	8.54E-05	SUPT3H
ENSG00000120217	3.022936502	2.037678525	0.441291992	4.617528893	3.88E-06	8.81E-05	CD274
ENSG00000141664	4.260183973	1.801842344	0.390924139	4.6091867	4.04E-06	9.13E-05	ZCCHC2
ENSG00000233975	1.51332212	2.493768442	0.541641934	4.604090425	4.14E-06	9.27E-05	RP11-288L9.1
ENSG00000267121	14.53875298	-1.003543525	0.217976865	-4.603899252	4.15E-06	9.27E-05	CTD-2020K17.1
ENSG00000141337	7.696163765	1.467534558	0.31880195	4.603279739	4.16E-06	9.28E-05	ARSG
ENSG00000267364	9.73605036	-1.287745918	0.280856207	-4.585071961	4.54E-06	0.000100219	RP11-47L3.1
ENSG00000120539	5.875127579	1.792251016	0.391160968	4.581875906	4.61E-06	0.000101558	MASTL
ENSG00000204516	8.44876483	1.406270662	0.309973911	4.536738782	5.71E-06	0.000123905	MICB
ENSG00000152242	10.47236593	1.095558904	0.241656499	4.533537925	5.80E-06	0.000125548	C18orf25
ENSG00000146285	30.45850366	1.334996746	0.294659849	4.530636775	5.88E-06	0.000127033	SCML4
ENSG00000163666	1.759577645	2.391343089	0.531610823	4.498296471	6.85E-06	0.000146523	HESX1
ENSG00000150961	7.380666472	1.349033183	0.300387743	4.490972795	7.09E-06	0.000151061	SEC24D
ENSG00000100284	11.11374261	-1.138804053	0.254787357	-4.469625437	7.84E-06	0.000166302	TOM1
ENSG00000156500	6.671196536	1.445256711	0.324554045	4.453054069	8.47E-06	0.000177944	FAM122C
ENSG00000197142	11.50057206	1.031608083	0.233836275	4.411668299	1.03E-05	0.000211935	ACSL5
ENSG00000168734	6.81058823	-1.433412774	0.325028427	-4.4101151	1.03E-05	0.000213057	PKIG
ENSG00000198673	3.669421914	1.861742266	0.423155722	4.399662273	1.08E-05	0.00022274	FAM19A2
ENSG00000164308	48.40855056	1.348527877	0.306544337	4.399128326	1.09E-05	0.000222869	ERAP2
ENSG00000100596	11.71577064	1.081951091	0.246826501	4.383447827	1.17E-05	0.000238641	SPTLC2
ENSG00000147434	2.187240407	2.172118381	0.496465034	4.375168909	1.21E-05	0.000246004	CHRNA6
ENSG00000163872	3.174329707	1.979993415	0.453489456	4.366128889	1.26E-05	0.000254546	YEATS2
ENSG00000118507	6.565139965	1.383832187	0.318130589	4.349887236	1.36E-05	0.000273141	AKAP7
ENSG00000272463	7.171053246	1.338992759	0.308433511	4.341268734	1.42E-05	0.000282006	RP11-532F6.3
ENSG00000141837	1.54182413	2.242526445	0.51703566	4.337276164	1.44E-05	0.000286653	CACNA1A
ENSG00000141574	1.661226256	2.302607702	0.531185538	4.334846374	1.46E-05	0.000289311	SECTM1
ENSG00000169220	14.17047391	-1.11492244	0.25748542	-4.330041053	1.49E-05	0.00029516	RGS14
ENSG00000105516	5.578016735	-1.426630938	0.329812214	-4.325585523	1.52E-05	0.000299559	DBP
ENSG00000271646	10.51766272	1.161839003	0.268682663	4.324205326	1.53E-05	0.000300897	RP11-326I11.3
ENSG00000248487	11.20409071	-1.008385334	0.233874186	-4.311657262	1.62E-05	0.000317922	ABHD14A
ENSG00000171621	10.43949057	1.12854801	0.261851262	4.309881877	1.63E-05	0.00031951	SPSB1
ENSG00000185112	5.444709365	-1.420299579	0.330882343	-4.292461077	1.77E-05	0.000344225	FAM43A
ENSG00000115607	2.165417057	2.198523937	0.512851528	4.28686241	1.81E-05	0.000350509	IL18RAP
ENSG00000172867	4.349227837	-1.994723733	0.466047927	-4.280082833	1.87E-05	0.000360719	KRT2
ENSG00000254271	2.800382891	1.981689459	0.467385825	4.23994343	2.24E-05	0.000426397	RP11-131N11.4
ENSG00000176973	9.047686984	-1.303288789	0.308750459	-4.221171982	2.43E-05	0.000461091	FAM89B
ENSG00000135916	24.76731692	-1.110967752	0.263729832	-4.212522121	2.53E-05	0.000474484	ITM2C
ENSG00000038427	1.513916471	-2.242015218	0.536332343	-4.180272261	2.91E-05	0.000542025	VCAN
ENSG00000198832	35.86184198	-1.042774162	0.25049334	-4.162881779	3.14E-05	0.000578115	SELM
ENSG00000139618	5.373472786	1.415648943	0.340704876	4.155059236	3.25E-05	0.000595242	BRCA2
ENSG00000213533	3.633621946	1.633585519	0.400711848	4.076708809	4.57E-05	0.000812883	TMEM110
ENSG00000213865	6.673447651	1.196467243	0.293662048	4.074299866	4.62E-05	0.000820005	C8orf44
ENSG00000122783	12.26567716	-1.017563125	0.250452109	-4.062904994	4.85E-05	0.000859696	C7orf49
ENSG00000163568	34.44507839	1.305277881	0.321601845	4.058676598	4.94E-05	0.000873988	AIM2
ENSG00000102794	1.178707359	2.203625351	0.544444437	4.047475188	5.18E-05	0.000912427	IRG1
ENSG00000137673	2.002118931	-2.196005769	0.545135804	-4.028364587	5.62E-05	0.000980347	MMP7
ENSG00000114737	4.285166051	1.471979778	0.36709919	4.009760357	6.08E-05	0.001054139	CISH
ENSG00000185722	11.10194474	1.06551744	0.266608908	3.996556027	6.43E-05	0.00110414	ANKFY1
ENSG00000198133	3.850569723	1.552422408	0.389955909	3.981020342	6.86E-05	0.001171481	TMEM229B
ENSG00000079385	2.167355877	1.847920038	0.46428748	3.980120333	6.89E-05	0.001174088	CEACAM1
ENSG00000197442	2.70909172	1.733191031	0.443129522	3.911251557	9.18E-05	0.00153628	MAP3K5
ENSG00000119986	5.431439158	-1.348206734	0.347542872	-3.879253016	0.000104778	0.001721416	AVPI1
ENSG00000149131	1.389103212	2.094899445	0.541948125	3.865498096	0.000110863	0.001805198	SERPING1
ENSG00000166793	5.843259571	-1.23503769	0.320742054	-3.850563639	0.000117846	0.001904571	YPEL4
ENSG00000141384	9.886011479	1.150180157	0.300678539	3.825281848	0.000130623	0.002083277	TAF4B
ENSG00000198719	2.396411267	1.699978734	0.444483367	3.824617208	0.000130975	0.002085855	DLL1
ENSG00000167261	9.39272005	-1.344919837	0.351817612	-3.822775757	0.000131958	0.002098436	DPEP2
ENSG00000100055	12.91977634	-1.186328521	0.311269606	-3.811257183	0.000138262	0.00218594	CYTH4
ENSG00000183010	4.35083192	1.703217738	0.448134802	3.800681694	0.000144299	0.002261714	PYCR1
ENSG00000011590	3.713393011	1.680904021	0.442322832	3.800174671	0.000144594	0.002263083	ZBTB32
ENSG00000221946	4.964318328	-1.330477575	0.351865829	-3.781207113	0.00015607	0.002418416	FXYD7
ENSG00000096968	3.943570171	1.503256017	0.401168016	3.747198072	0.000178821	0.00275142	JAK2
ENSG00000160255	9.528840387	-1.165894122	0.311803261	-3.739197978	0.000184608	0.002820577	ITGB2
ENSG00000159335	3.736310765	1.640504373	0.43955773	3.732170456	0.000189837	0.002896408	PTMS
ENSG00000214530	3.624324167	-1.408054858	0.377316674	-3.731758902	0.000190147	0.002897093	STARD10
ENSG00000119147	2.837024564	-1.714047123	0.46071036	-3.720444064	0.000198873	0.003013199	C2orf40
ENSG00000183473	1.581663573	1.834632872	0.493109064	3.720541777	0.000198796	0.003013199	SSTR3
ENSG00000137801	2.155521296	-1.701863953	0.458165324	-3.714519333	0.00020359	0.003076131	THBS1
ENSG00000145780	7.026364027	1.196846257	0.322500103	3.711149998	0.00020632	0.00311306	FEM1C
ENSG00000135094	1.440589727	1.931539736	0.520532357	3.710700615	0.000206686	0.003114285	SDS
ENSG00000272941	1.655893102	1.942172905	0.528344164	3.675961687	0.000236955	0.003526525	RP11-134L10.1
ENSG00000149218	7.951205985	1.063006556	0.290479929	3.659483666	0.000252724	0.003740795	ENDOD1
ENSG00000144199	8.2466095	-1.064456919	0.29467363	-3.612324991	0.000303464	0.004390567	FAHD2B
ENSG00000184898	10.78101703	1.079281651	0.299045495	3.609088479	0.000307275	0.004428086	RBM43
ENSG00000134460	5.129611848	1.490300745	0.413174952	3.606948432	0.000309819	0.004447129	IL2RA
ENSG00000175073	8.172195336	1.005277691	0.278762254	3.606218839	0.000310691	0.004453784	VCPIP1
ENSG00000228701	2.219452448	1.751762584	0.488770088	3.584021663	0.000338344	0.0047935	TNKS2-AS1
ENSG00000073605	2.482344398	1.604236996	0.448057434	3.580427142	0.000343033	0.004834815	GSDMB
ENSG00000178773	6.380196018	-1.472828263	0.412181294	-3.573253532	0.000352573	0.00495009	CPNE7
ENSG00000140368	7.504241618	-1.123528172	0.316965055	-3.544643655	0.000393144	0.005484412	PSTPIP1
ENSG00000071889	8.906133176	-1.100618077	0.312154419	-3.525876966	0.000422083	0.005843279	FAM3A
ENSG00000106346	6.686852099	1.025284495	0.292689188	3.502980421	0.000460083	0.006281663	USP42
ENSG00000143546	6.408695002	-1.529411503	0.437693142	-3.494255122	0.000475386	0.006466323	S100A8
ENSG00000108773	5.998536463	1.144988951	0.328776489	3.482575516	0.000496615	0.006721556	KAT2A
ENSG00000175662	5.072251775	-1.142973312	0.328926878	-3.47485532	0.000511129	0.006900873	TOM1L2
ENSG00000172123	2.460845747	1.530117068	0.440477091	3.473772188	0.000513197	0.006920224	SLFN12
ENSG00000123130	14.12037736	1.161130549	0.334762391	3.4685215	0.000523331	0.007048166	ACOT9
ENSG00000130517	3.530886525	-1.374550699	0.397004114	-3.462308448	0.000535563	0.007204016	PGPEP1
ENSG00000115956	6.077730364	1.142990572	0.330907513	3.454108852	0.000552114	0.007399284	PLEK
ENSG00000033170	4.789969946	-1.303271759	0.377717875	-3.450384127	0.000559789	0.007474593	FUT8
ENSG00000061273	6.487901678	-1.114876782	0.324385038	-3.436893362	0.000588427	0.007780791	HDAC7
ENSG00000005469	6.72435806	1.063897944	0.311371259	3.416814856	0.000633584	0.008267659	CROT
ENSG00000124466	13.95100746	-1.116459732	0.326987183	-3.414383774	0.000639265	0.008321883	LYPD3
ENSG00000261884	5.573043236	1.148857801	0.336936654	3.409714521	0.000650309	0.00843546	CTC-479C5.12
ENSG00000117155	4.01926479	1.26700156	0.372402951	3.402232867	0.000668377	0.008659525	SSX2IP
ENSG00000267519	3.787291107	-1.254038527	0.369591059	-3.393043464	0.000691207	0.008902448	MIR24-2
ENSG00000184305	1.114887288	1.845186251	0.544020593	3.3917581	0.000694457	0.008933766	CCSER1
ENSG00000154760	1.448482412	1.691705617	0.502254616	3.368223131	0.000756543	0.009630259	SLFN13
ENSG00000254087	3.736657921	1.258778838	0.37470712	3.359367277	0.000781212	0.009863701	LYN
ENSG00000165259	1.736232312	1.707112024	0.508485323	3.357249356	0.000787221	0.009916619	HDX
ENSG00000225556	1.328879307	-1.792026691	0.534148483	-3.354922362	0.000793873	0.009982293	C2CD4D
ENSG00000128536	7.028994234	-1.20833056	0.364066322	-3.318984719	0.000903454	0.011107579	CDHR3
ENSG00000163827	2.348806392	-1.508565906	0.456893361	-3.301789945	0.0009607	0.011749187	LRRC2
ENSG00000151689	3.742446051	1.281460556	0.390238732	3.283786178	0.001024226	0.012414757	INPP1
ENSG00000048028	3.54304961	1.340394777	0.408179269	3.283838451	0.001024036	0.012414757	USP28
ENSG00000155158	9.377785225	1.035071867	0.315260418	3.283228109	0.001026256	0.012425555	TTC39B
ENSG00000225377	1.008932734	1.781502687	0.54348252	3.277939255	0.001045679	0.012604764	RP5-1103G7.4
ENSG00000160959	6.356152553	-1.003639193	0.30675799	-3.271762187	0.001068794	0.012826708	LRRC14
ENSG00000213420	2.560753259	-1.483153985	0.453664136	-3.269277573	0.001078225	0.012897317	GPC2
ENSG00000161277	3.44790347	-1.347432558	0.413035548	-3.262267775	0.001105247	0.013191617	THAP8
ENSG00000196083	1.878432473	1.586645041	0.487041673	3.257719263	0.001123115	0.013390226	IL1RAP
ENSG00000139190	2.558031275	-1.462745334	0.449120317	-3.25691196	0.001126314	0.013413706	VAMP1
ENSG00000049449	6.486487161	1.250423283	0.384360046	3.253260308	0.001140889	0.013557692	RCN1
ENSG00000145012	4.252460003	1.230520125	0.378887134	3.247722118	0.001163328	0.013764369	LPP
ENSG00000115828	6.198856752	-1.24087439	0.382900701	-3.240721125	0.001192278	0.01401704	QPCT
ENSG00000133328	1.162283972	1.764749749	0.544610557	3.240388431	0.00119367	0.01401704	HRASLS2
ENSG00000151470	3.644077044	1.258927019	0.390132999	3.226917545	0.001251315	0.014530596	C4orf33
ENSG00000085514	3.748409013	1.260478924	0.39096819	3.223993556	0.001264162	0.01463986	PILRA
ENSG00000183691	10.36814975	-1.080516622	0.335411594	-3.221464736	0.001275372	0.014754007	NOG
ENSG00000110841	4.218740779	1.224296144	0.381965045	3.205257022	0.001349419	0.0154793	PPFIBP1
ENSG00000137842	2.274007291	1.403273659	0.438005292	3.203782434	0.001356349	0.015542452	TMEM62
ENSG00000101405	1.943035048	-1.505946304	0.470561805	-3.200315639	0.001372772	0.01571413	OXT
ENSG00000073331	3.928561724	1.234110031	0.385911408	3.197910205	0.001384274	0.01579607	ALPK1
ENSG00000125462	1.350032995	1.677324484	0.5317321	3.154454065	0.001607987	0.017863064	C1orf61
ENSG00000008130	5.174485379	1.275187711	0.405419831	3.145351102	0.001658876	0.018316478	NADK
ENSG00000005882	6.867723289	-1.106249357	0.352962597	-3.134182964	0.001723334	0.018951459	PDK2
ENSG00000169136	5.563277205	1.204746075	0.386166831	3.119755447	0.001810012	0.019745426	ATF5
ENSG00000168026	1.782411702	1.536318031	0.492846633	3.11723349	0.001825569	0.019835792	TTC21A
ENSG00000101842	8.537834488	-1.15569625	0.371076746	-3.114439966	0.001842945	0.019964928	VSIG1
ENSG00000114315	2.241307449	-1.521001408	0.490258723	-3.102446392	0.001919283	0.020677325	HES1
ENSG00000238142	5.164655468	-1.103271649	0.355843148	-3.100443708	0.001932309	0.020747602	RP11-108M9.4
ENSG00000177842	3.501506041	1.47814462	0.476825434	3.099970169	0.001935401	0.020760367	ZNF620
ENSG00000239282	3.938086543	-1.200662023	0.387719668	-3.096727153	0.001956699	0.020947623	GATSL3
ENSG00000158517	4.64238587	-1.102516841	0.356851142	-3.089570723	0.00200446	0.021328237	NCF1
ENSG00000206190	2.20916076	1.389297005	0.453084213	3.066310778	0.002167179	0.022710624	ATP10A
ENSG00000123610	1.625012435	1.501417933	0.491367105	3.055593094	0.002246159	0.023403385	TNFAIP6
ENSG00000140859	1.195525486	-1.598220631	0.526506623	-3.03551857	0.002401224	0.024596203	KIFC3
ENSG00000142961	3.617483722	1.14591282	0.377626434	3.034514318	0.002409233	0.024655089	MOB3C
ENSG00000138376	4.673483741	1.049135089	0.346075341	3.031522229	0.00243324	0.024871983	BARD1
ENSG00000134531	2.659163061	1.405817691	0.463766418	3.031305495	0.002434987	0.024871983	EMP1
ENSG00000125384	11.38412072	1.049532055	0.346698228	3.027220706	0.002468137	0.025163462	PTGER2
ENSG00000010278	3.352612781	-1.273769448	0.42161011	-3.021202335	0.002517731	0.025597318	CD9
ENSG00000268172	4.567285883	1.249050941	0.41417644	3.015745998	0.002563479	0.02598977	AL590452.1
ENSG00000124191	2.047966858	-1.348351385	0.447091792	-3.015826749	0.002562796	0.02598977	TOX2
ENSG00000145850	1.133820275	1.619840194	0.537287029	3.014850734	0.002571058	0.026042402	TIMD4
ENSG00000141696	1.037831823	-1.620566674	0.538127711	-3.011490844	0.002599682	0.026283536	LEPREL4
ENSG00000107819	5.864454747	-1.114348519	0.371228104	-3.001789216	0.002683979	0.027035579	SFXN3
ENSG00000162783	6.273576804	-1.036896715	0.345876708	-2.997879566	0.002718651	0.02728405	IER5
ENSG00000272384	1.29966684	-1.621387742	0.543528756	-2.983076283	0.002853669	0.028455823	RP11-44N11.2
ENSG00000054219	2.100213266	1.390190696	0.466203399	2.981940286	0.002864279	0.028535539	LY75
ENSG00000187210	2.756437524	1.314161701	0.442825884	2.967671377	0.00300065	0.029596823	GCNT1
ENSG00000010295	2.611723985	-1.302778126	0.439325276	-2.965406721	0.00302283	0.029734943	IFFO1
ENSG00000135637	3.088442057	-1.225336851	0.413680341	-2.962037903	0.003056102	0.029981126	CCDC142
ENSG00000233429	3.329446825	-1.222102753	0.415503502	-2.941257411	0.003268828	0.03175391	HOTAIRM1
ENSG00000072858	4.191692383	1.076515562	0.367500646	2.929288895	0.003397385	0.032826929	SIDT1
ENSG00000143801	1.154101013	1.55631911	0.531440622	2.928491057	0.003406116	0.032853513	PSEN2
ENSG00000171476	13.28597622	-1.01432845	0.346657856	-2.926021813	0.003433269	0.033056953	HOPX
ENSG00000196247	3.995903434	1.156169842	0.396514773	2.915830436	0.003547432	0.034036007	ZNF107
ENSG00000116668	2.842906928	1.18159861	0.405895421	2.911091256	0.003601688	0.034315122	SWT1
ENSG00000170464	3.133268121	-1.255689768	0.432038161	-2.906432539	0.003655757	0.034624321	DNAJC18
ENSG00000136929	6.005814971	-1.01754365	0.350106758	-2.906381054	0.003656359	0.034624321	HEMGN
ENSG00000184178	3.495947407	1.14670064	0.39570446	2.897871403	0.003757046	0.035436246	SCFD2
ENSG00000137731	1.166726875	-1.482451141	0.51439737	-2.881918195	0.003952623	0.036917096	FXYD2
ENSG00000066739	1.029795673	-1.557743801	0.540579122	-2.881620352	0.003956361	0.036920396	ATG2B
ENSG00000273145	1.613186963	-1.398289376	0.487202234	-2.870038926	0.004104213	0.038072157	CITF22-92A6.1
ENSG00000128739	5.472357341	-1.03596964	0.362232283	-2.859959445	0.004236952	0.039070928	SNRPN
ENSG00000075234	3.459471988	1.088145758	0.383748798	2.835567862	0.00457443	0.041631331	TTC38
ENSG00000135925	4.632895874	-1.265118082	0.446927879	-2.830698511	0.004644648	0.042048518	WNT10A
ENSG00000149809	4.332190065	-1.2228611	0.432893859	-2.824852038	0.004730245	0.042681759	TM7SF2
ENSG00000174125	4.300777748	1.119195413	0.396941607	2.819546735	0.004809153	0.043286343	TLR1
ENSG00000100985	1.226667711	-1.517123479	0.540753872	-2.805571183	0.005022749	0.04480226	MMP9
ENSG00000153898	4.469927348	1.196357836	0.428900452	2.789360168	0.00528123	0.046650149	MCOLN2
ENSG00000073861	3.998195374	1.342497932	0.482250133	2.783820763	0.005372271	0.047301136	TBX21
ENSG00000121690	2.769315027	-1.201986199	0.431961931	-2.782620671	0.005392181	0.047438146	DEPDC7
ENSG00000101639	4.135110299	-1.047689997	0.376736979	-2.780958747	0.005419862	0.047643254	CEP192
ENSG00000260517	2.281988982	-1.196792381	0.430974166	-2.776946918	0.005487214	0.048157697	RP11-426C22.5
ENSG00000089012	3.207338747	-1.124438739	0.405742849	-2.771308826	0.005583145	0.048803305	SIRPG
ENSG00000272686	2.322744686	-1.187602449	0.429948216	-2.762198808	0.005741351	0.049866556	RP11-390E23.6
ENSG00000135205	3.116868969	1.137093682	0.412588677	2.755998271	0.005851331	0.050660449	CCDC146
ENSG00000251301	1.898524373	1.465363148	0.53304359	2.749049373	0.005976838	0.051477127	RP11-81H14.2
ENSG00000214063	1.217217734	-1.423266028	0.518649079	-2.744179224	0.006066241	0.052035009	TSPAN4
ENSG00000204344	2.489063175	1.215098115	0.443055415	2.742542072	0.006096564	0.052203623	STK19
ENSG00000247746	1.380577252	-1.383563022	0.504772368	-2.740964262	0.006125917	0.052242939	USP51
ENSG00000261690	2.359443365	1.282207354	0.467917167	2.740244308	0.006139353	0.052275323	AC009133.12
ENSG00000142784	3.715044034	-1.008827202	0.368417426	-2.738272215	0.006176293	0.052442269	WDTC1
ENSG00000137198	6.176283557	1.226418371	0.448014741	2.737450937	0.006191736	0.052442269	GMPR
ENSG00000131873	1.414974656	1.481354505	0.541940057	2.733428697	0.006267869	0.052963738	CHSY1
ENSG00000012779	3.627509238	1.152481954	0.423276743	2.722762286	0.006473862	0.05445132	ALOX5
ENSG00000189060	2.692061598	-1.256026199	0.46160809	-2.720979605	0.006508878	0.054583294	H1F0
ENSG00000185222	1.984476563	-1.312891517	0.483160132	-2.717301017	0.006581672	0.054976614	WBP5
ENSG00000171132	2.815267489	1.146458748	0.422109997	2.716018944	0.006607214	0.055105577	PRKCE
ENSG00000138172	4.547193504	-1.081123561	0.399205093	-2.708190798	0.006765112	0.055994389	CALHM2
ENSG00000183734	1.041368153	1.44170228	0.533402895	2.702839248	0.006874999	0.056688859	ASCL2
ENSG00000165949	70.56996552	1.4446983	0.536792283	2.691354451	0.007116254	0.058501295	IFI27
ENSG00000173334	1.608786234	1.358782302	0.505768995	2.686567017	0.007219046	0.059257019	TRIB1
ENSG00000138640	2.399654737	1.247448014	0.465898692	2.677509158	0.007417182	0.060746279	FAM13A
ENSG00000238121	3.938795167	-1.156580045	0.432962383	-2.671317624	0.007555412	0.061693103	LINC00426
ENSG00000260630	1.063716347	-1.449144677	0.542476951	-2.671347923	0.00755473	0.061693103	SNAI3-AS1
