	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000152492	15.3642038	1.946896768	0.280305162	6.94563294	3.77E-12	1.13E-10	CCDC50
ENSG00000026103	7.702927366	2.53783336	0.365779762	6.938145913	3.97E-12	1.18E-10	FAS
ENSG00000258227	20.44801802	-4.572967259	0.660511666	-6.923370917	4.41E-12	1.31E-10	CLEC5A
ENSG00000120594	9.7479918	-2.136746449	0.308905785	-6.917146118	4.61E-12	1.36E-10	PLXDC2
ENSG00000137364	22.57394957	1.468209938	0.21248191	6.909811466	4.85E-12	1.43E-10	TPMT
ENSG00000100129	34.56124568	-1.317655887	0.191308073	-6.887612545	5.67E-12	1.67E-10	EIF3L
ENSG00000122406	116.9683223	-1.032650219	0.14996005	-6.886168829	5.73E-12	1.68E-10	RPL5
ENSG00000154099	9.405245401	3.826160176	0.556636512	6.873713988	6.26E-12	1.82E-10	DNAAF1
ENSG00000134758	9.226725048	2.106568984	0.307070678	6.860208859	6.88E-12	2.00E-10	RNF138
ENSG00000115956	135.7409373	1.455041617	0.21229186	6.853968009	7.18E-12	2.08E-10	PLEK
ENSG00000138760	54.08221862	1.708762979	0.249686021	6.843646958	7.72E-12	2.23E-10	SCARB2
ENSG00000132780	10.67986577	1.968718093	0.288136586	6.832586299	8.34E-12	2.40E-10	NASP
ENSG00000143384	70.84110385	1.084447475	0.158792221	6.829348873	8.53E-12	2.45E-10	MCL1
ENSG00000133313	37.71826208	1.263159326	0.185175543	6.82141554	9.01E-12	2.58E-10	CNDP2
ENSG00000133321	36.48978481	1.462103088	0.214578856	6.813826453	9.50E-12	2.71E-10	RARRES3
ENSG00000139289	22.32354497	-2.394332909	0.35248311	-6.792759253	1.10E-11	3.12E-10	PHLDA1
ENSG00000213533	6.03585303	3.337339928	0.491434397	6.791018186	1.11E-11	3.13E-10	TMEM110
ENSG00000179144	79.35895763	1.496150916	0.22035277	6.789798536	1.12E-11	3.15E-10	GIMAP7
ENSG00000018280	17.98976302	-1.857191378	0.273997654	-6.778128761	1.22E-11	3.39E-10	SLC11A1
ENSG00000104972	33.53030064	1.170564026	0.173368565	6.751881625	1.46E-11	4.04E-10	LILRB1
ENSG00000269640	10.25333856	2.25733318	0.33474992	6.743341956	1.55E-11	4.26E-10	CTD-2521M24.9
ENSG00000078081	7.058737524	3.582720062	0.531640732	6.738987149	1.59E-11	4.37E-10	LAMP3
ENSG00000120280	12.5959577	2.002060097	0.297299048	6.734162486	1.65E-11	4.51E-10	CXorf21
ENSG00000143554	9.087700014	2.35909543	0.351766683	6.706420886	1.99E-11	5.44E-10	SLC27A3
ENSG00000176046	7.261859779	5.56320955	0.835372631	6.659554479	2.75E-11	7.42E-10	NUPR1
ENSG00000149781	31.52107485	-1.361068964	0.206062357	-6.60513149	3.97E-11	1.07E-09	FERMT3
ENSG00000088827	5.538682309	4.264580309	0.646308681	6.598364585	4.16E-11	1.11E-09	SIGLEC1
ENSG00000186654	5.251381614	4.943285352	0.750405527	6.587485269	4.47E-11	1.19E-09	PRR5
ENSG00000137628	8.666136722	2.303159913	0.350494176	6.571178842	4.99E-11	1.33E-09	DDX60
ENSG00000017483	5.14097751	4.211316191	0.641234211	6.567516395	5.12E-11	1.35E-09	SLC38A5
ENSG00000101160	30.57499294	1.139466526	0.173639575	6.562251277	5.30E-11	1.39E-09	CTSZ
ENSG00000137414	5.770012204	2.916685006	0.445385371	6.548677163	5.80E-11	1.52E-09	FAM8A1
ENSG00000165806	13.21900945	1.83128014	0.280174644	6.536209393	6.31E-11	1.64E-09	CASP7
ENSG00000116954	29.52471855	1.174004028	0.181422361	6.471109866	9.73E-11	2.52E-09	RRAGC
ENSG00000070190	24.44274118	1.402430661	0.217111874	6.459483918	1.05E-10	2.71E-09	DAPP1
ENSG00000135211	24.69548165	1.451962025	0.225313647	6.444181458	1.16E-10	2.99E-09	TMEM60
ENSG00000175857	37.6886111	-1.749316898	0.271775311	-6.436629194	1.22E-10	3.13E-09	GAPT
ENSG00000108424	21.28771563	1.211881529	0.189834525	6.383883691	1.73E-10	4.39E-09	KPNB1
ENSG00000196116	7.018846569	2.619102959	0.410736473	6.376601865	1.81E-10	4.59E-09	TDRD7
ENSG00000150540	12.80332387	-1.763938348	0.277178336	-6.363911304	1.97E-10	4.96E-09	HNMT
ENSG00000131669	154.4742017	1.128927713	0.177673394	6.353949176	2.10E-10	5.27E-09	NINJ1
ENSG00000100599	8.906943367	-2.075407166	0.326841305	-6.349892551	2.15E-10	5.40E-09	RIN3
ENSG00000162616	9.714184064	2.20960529	0.348117778	6.347292291	2.19E-10	5.46E-09	DNAJB4
ENSG00000188610	4.616815244	3.672577181	0.579332596	6.339324265	2.31E-10	5.72E-09	FAM72B
ENSG00000120539	4.986654828	3.423561355	0.540061976	6.339200879	2.31E-10	5.72E-09	MASTL
ENSG00000166128	19.75815524	1.546421054	0.24433709	6.329047531	2.47E-10	6.08E-09	RAB8B
ENSG00000105939	15.5074665	1.544895156	0.244444974	6.320011943	2.62E-10	6.41E-09	ZC3HAV1
ENSG00000138166	17.34502338	1.938105306	0.306656739	6.320113205	2.61E-10	6.41E-09	DUSP5
ENSG00000163659	15.74476319	1.587597158	0.251219968	6.319550045	2.62E-10	6.41E-09	TIPARP
ENSG00000134470	10.61162264	2.621724842	0.414965642	6.317932326	2.65E-10	6.46E-09	IL15RA
ENSG00000166136	36.03879716	-1.052153631	0.166553423	-6.317214077	2.66E-10	6.47E-09	NDUFB8
ENSG00000158517	70.63451984	1.417972155	0.22465756	6.31170461	2.76E-10	6.69E-09	NCF1
ENSG00000183019	5.519385335	-5.308949876	0.841630144	-6.307936942	2.83E-10	6.83E-09	C19orf59
ENSG00000168404	8.245468394	2.49268678	0.395473949	6.303036619	2.92E-10	7.03E-09	MLKL
ENSG00000168062	4.437283501	3.451514389	0.548946264	6.287526877	3.23E-10	7.75E-09	BATF2
ENSG00000197930	9.286547965	2.048410692	0.325828442	6.2867768	3.24E-10	7.77E-09	ERO1L
ENSG00000130202	22.07965207	2.29233662	0.367552801	6.236754586	4.47E-10	1.06E-08	PVRL2
ENSG00000169429	155.5854761	-2.892888293	0.463955373	-6.235272747	4.51E-10	1.07E-08	IL8
ENSG00000179021	16.81594287	1.538561508	0.246900221	6.231511252	4.62E-10	1.09E-08	C3orf38
ENSG00000132109	13.28835233	1.638319562	0.263329458	6.221558243	4.92E-10	1.16E-08	TRIM21
ENSG00000254087	79.54975402	1.025577464	0.165289461	6.204735957	5.48E-10	1.29E-08	LYN
ENSG00000038210	6.029428271	2.670900012	0.431449162	6.190532396	6.00E-10	1.41E-08	PI4K2B
ENSG00000183734	27.17669587	1.237316987	0.200587777	6.168456546	6.90E-10	1.61E-08	ASCL2
ENSG00000196976	9.271949922	-1.88523951	0.306734836	-6.146153902	7.94E-10	1.85E-08	LAGE3
ENSG00000143546	51.24185682	-2.021067328	0.329282653	-6.137788645	8.37E-10	1.94E-08	S100A8
ENSG00000173801	4.256651217	3.574749666	0.582666964	6.135150759	8.51E-10	1.97E-08	JUP
ENSG00000059728	35.32896428	1.386650056	0.226272787	6.12822282	8.89E-10	2.05E-08	MXD1
ENSG00000122417	8.9268295	2.286154568	0.373661241	6.118254499	9.46E-10	2.18E-08	ODF2L
ENSG00000186818	55.83956658	1.299114768	0.212387307	6.116725095	9.55E-10	2.19E-08	LILRB4
ENSG00000120217	6.264264386	2.78013658	0.455082055	6.109088568	1.00E-09	2.29E-08	CD274
ENSG00000090621	15.67573788	-1.52214691	0.249387011	-6.103553284	1.04E-09	2.37E-08	PABPC4
ENSG00000146192	9.082566	2.195100667	0.361932953	6.064937296	1.32E-09	2.98E-08	FGD2
ENSG00000113269	36.57146516	-1.035845638	0.170925032	-6.060233689	1.36E-09	3.06E-08	RNF130
ENSG00000179271	21.23229554	-1.271709683	0.210035344	-6.054741352	1.41E-09	3.16E-08	GADD45GIP1
ENSG00000247596	22.85902667	-1.210469873	0.200326833	-6.042474963	1.52E-09	3.40E-08	TWF2
ENSG00000111224	7.402357653	2.262981803	0.37469925	6.039461788	1.55E-09	3.46E-08	PARP11
ENSG00000184990	20.69728847	-1.204921068	0.199918168	-6.027071367	1.67E-09	3.72E-08	SIVA1
ENSG00000096060	7.644331213	2.031643279	0.337249004	6.024163913	1.70E-09	3.78E-08	FKBP5
ENSG00000140968	26.08024684	1.605044889	0.266778204	6.016401893	1.78E-09	3.96E-08	IRF8
ENSG00000107796	5.783390348	2.568627046	0.427705585	6.005596221	1.91E-09	4.21E-08	ACTA2
ENSG00000116288	52.23069778	-1.017379299	0.169705839	-5.994957558	2.04E-09	4.48E-08	PARK7
ENSG00000059377	5.767409617	-2.633849605	0.440307554	-5.981840606	2.21E-09	4.84E-08	TBXAS1
ENSG00000114439	29.74055388	1.272469619	0.213155883	5.969666905	2.38E-09	5.20E-08	BBX
ENSG00000135047	238.5292893	1.422607463	0.239096439	5.949931633	2.68E-09	5.85E-08	CTSL
ENSG00000095794	68.85745751	1.252940047	0.211110533	5.934995418	2.94E-09	6.37E-08	CREM
ENSG00000089692	4.594227025	4.251579066	0.716397525	5.934664652	2.94E-09	6.37E-08	LAG3
ENSG00000104823	16.6295516	-1.474784485	0.248909018	-5.92499419	3.12E-09	6.69E-08	ECH1
ENSG00000012061	6.996374755	-2.558929002	0.431927423	-5.924442084	3.13E-09	6.70E-08	ERCC1
ENSG00000172123	5.983580183	2.412421937	0.408226386	5.909519859	3.43E-09	7.30E-08	SLFN12
ENSG00000170458	118.1574451	-2.465069872	0.418226333	-5.894104884	3.77E-09	7.99E-08	CD14
ENSG00000099985	12.97526048	-2.892873847	0.490996672	-5.891840033	3.82E-09	8.07E-08	OSM
ENSG00000103966	11.74534605	2.099782019	0.357006943	5.881627972	4.06E-09	8.54E-08	EHD4
ENSG00000133101	4.483672121	5.009031469	0.855767756	5.853260346	4.82E-09	1.01E-07	CCNA1
ENSG00000115525	10.120151	1.717979981	0.294019874	5.843074348	5.12E-09	1.07E-07	ST3GAL5
ENSG00000151327	44.64055547	1.025105352	0.175869024	5.828799918	5.58E-09	1.16E-07	FAM177A1
ENSG00000198839	13.12589742	1.484064408	0.254716002	5.826349341	5.67E-09	1.17E-07	ZNF277
ENSG00000159202	26.38795529	1.627698504	0.280753028	5.797616912	6.73E-09	1.38E-07	UBE2Z
ENSG00000125910	20.09043934	-1.258547748	0.217693896	-5.781272554	7.41E-09	1.52E-07	S1PR4
ENSG00000085265	141.8248383	1.342994823	0.232776435	5.769462127	7.95E-09	1.62E-07	FCN1
ENSG00000065911	23.2973752	1.136824136	0.197265033	5.76292778	8.27E-09	1.68E-07	MTHFD2
ENSG00000180817	23.87354292	1.490461731	0.259125742	5.751886014	8.83E-09	1.79E-07	PPA1
ENSG00000121594	7.490261594	2.644270534	0.460029852	5.748041181	9.03E-09	1.83E-07	CD80
ENSG00000148926	20.20036369	1.496307968	0.260778264	5.737855379	9.59E-09	1.94E-07	ADM
ENSG00000139921	20.70604984	1.088512734	0.190442738	5.715695688	1.09E-08	2.20E-07	TMX1
ENSG00000103121	18.02222324	1.264857605	0.221614181	5.707475948	1.15E-08	2.30E-07	CMC2
ENSG00000167261	10.17099552	-1.80136862	0.316548835	-5.690649985	1.27E-08	2.53E-07	DPEP2
ENSG00000133328	3.82369364	4.891848183	0.861404768	5.678919325	1.36E-08	2.70E-07	HRASLS2
ENSG00000139163	12.46612282	1.388018914	0.244771861	5.670663718	1.42E-08	2.82E-07	ETNK1
ENSG00000113532	17.24552597	1.243585547	0.219860701	5.656242975	1.55E-08	3.06E-07	ST8SIA4
ENSG00000006747	3.278154284	4.383034257	0.776880272	5.641840084	1.68E-08	3.32E-07	SCIN
ENSG00000144655	9.803656583	1.758929848	0.311907858	5.6392611	1.71E-08	3.36E-07	CSRNP1
ENSG00000004779	16.93836851	-1.270511201	0.225478765	-5.634726634	1.75E-08	3.44E-07	NDUFAB1
ENSG00000104320	13.39331065	1.674626172	0.297597957	5.627142699	1.83E-08	3.58E-07	NBN
ENSG00000076685	9.926317817	1.600489528	0.284569204	5.624254153	1.86E-08	3.63E-07	NT5C2
ENSG00000137161	21.90670623	-1.295579193	0.230664399	-5.616728024	1.95E-08	3.78E-07	CNPY3
ENSG00000185339	8.902812898	2.034424927	0.362652337	5.609849219	2.03E-08	3.92E-07	TCN2
ENSG00000137801	10.66521264	-2.159014745	0.384888829	-5.609450274	2.03E-08	3.92E-07	THBS1
ENSG00000160791	17.21374545	1.646474937	0.294814122	5.584789912	2.34E-08	4.50E-07	CCR5
ENSG00000072401	34.06822305	1.066451511	0.191248441	5.576262498	2.46E-08	4.71E-07	UBE2D1
ENSG00000268734	5.854544537	-2.764640222	0.496734505	-5.565629514	2.61E-08	5.00E-07	CTB-61M7.2
ENSG00000186407	76.73463218	1.072411358	0.193442679	5.543819834	2.96E-08	5.65E-07	CD300E
ENSG00000158122	18.13412919	1.20886789	0.218432382	5.534288812	3.12E-08	5.95E-07	AAED1
ENSG00000269996	4.890579379	2.571325869	0.464887894	5.531066527	3.18E-08	6.04E-07	RP11-343N15.5
ENSG00000060971	13.44926221	-1.4840149	0.26982354	-5.499946005	3.80E-08	7.14E-07	ACAA1
ENSG00000112245	10.03843356	1.629773359	0.296383029	5.498875444	3.82E-08	7.17E-07	PTP4A1
ENSG00000150337	15.7945068	2.146481479	0.390627604	5.494955949	3.91E-08	7.31E-07	FCGR1A
ENSG00000172663	11.37829634	-1.813975168	0.33092614	-5.481510679	4.22E-08	7.88E-07	TMEM134
ENSG00000134531	14.17074239	1.827900861	0.334403674	5.466150651	4.60E-08	8.57E-07	EMP1
ENSG00000174600	3.544418794	3.160784557	0.579870159	5.450848797	5.01E-08	9.31E-07	CMKLR1
ENSG00000105677	12.29374458	-1.393877611	0.255726081	-5.450666617	5.02E-08	9.31E-07	TMEM147
ENSG00000165997	8.198639084	2.500270334	0.45976232	5.438180177	5.38E-08	9.97E-07	ARL5B
ENSG00000104213	2.798727218	3.894184716	0.716230886	5.437052201	5.42E-08	1.00E-06	PDGFRL
ENSG00000163219	12.19082797	1.347251396	0.247810668	5.436615814	5.43E-08	1.00E-06	ARHGAP25
ENSG00000070961	37.25226645	-1.177195283	0.216814907	-5.429494211	5.65E-08	1.04E-06	ATP2B1
ENSG00000059588	4.216746414	2.784462913	0.512896623	5.428896951	5.67E-08	1.04E-06	TARBP1
ENSG00000134308	44.91114582	1.026320531	0.189459054	5.417109974	6.06E-08	1.11E-06	YWHAQ
ENSG00000108688	89.66248707	3.332704024	0.616630875	5.404698594	6.49E-08	1.19E-06	CCL7
ENSG00000230438	4.734831941	2.455411917	0.454848468	5.398307545	6.73E-08	1.23E-06	RP11-420G6.4
ENSG00000137331	29.8124642	-1.708666557	0.31654789	-5.39781376	6.75E-08	1.23E-06	IER3
ENSG00000102172	16.47024647	-1.417227944	0.26274616	-5.393905454	6.89E-08	1.25E-06	SMS
ENSG00000184602	18.47853919	1.454012012	0.269746137	5.390297809	7.03E-08	1.28E-06	SNN
ENSG00000147996	9.795710451	1.517414909	0.282140162	5.3782308	7.52E-08	1.36E-06	CBWD5
ENSG00000213928	15.08991327	1.204103289	0.224488517	5.363763393	8.15E-08	1.46E-06	IRF9
ENSG00000175895	17.20524867	1.122485599	0.209297127	5.363119965	8.18E-08	1.46E-06	PLEKHF2
ENSG00000179163	14.2987291	-1.992540769	0.37234459	-5.351335356	8.73E-08	1.56E-06	FUCA1
ENSG00000064012	11.03476034	1.39267074	0.260293074	5.350394921	8.78E-08	1.57E-06	CASP8
ENSG00000163486	4.174437144	2.655077194	0.497246482	5.339559528	9.32E-08	1.66E-06	SRGAP2
ENSG00000108679	12.27381635	2.462688988	0.461748055	5.333404135	9.64E-08	1.71E-06	LGALS3BP
ENSG00000170542	27.43158157	1.555448152	0.292199698	5.323236681	1.02E-07	1.81E-06	SERPINB9
ENSG00000197329	15.21248381	1.730418578	0.325153009	5.321859342	1.03E-07	1.82E-06	PELI1
ENSG00000163931	23.38763139	-1.190011903	0.225664592	-5.27336563	1.34E-07	2.36E-06	TKT
ENSG00000198087	5.379414088	2.162033322	0.410099541	5.271972054	1.35E-07	2.37E-06	CD2AP
ENSG00000103569	38.73101352	1.328206856	0.252114445	5.268269557	1.38E-07	2.41E-06	AQP9
ENSG00000204388	8.516819486	1.847477024	0.350719159	5.267682067	1.38E-07	2.41E-06	HSPA1B
ENSG00000245848	2.731469975	-3.521813611	0.676779771	-5.203780844	1.95E-07	3.37E-06	CEBPA
ENSG00000115649	17.12257877	1.097384773	0.211412179	5.190735837	2.09E-07	3.61E-06	CNPPD1
ENSG00000155962	15.1013767	1.463284726	0.282151989	5.186157761	2.15E-07	3.69E-06	CLIC2
ENSG00000135698	8.422321303	-1.663592223	0.321134189	-5.180364718	2.21E-07	3.80E-06	MPHOSPH6
ENSG00000173960	4.416650698	2.616897129	0.506015096	5.171579165	2.32E-07	3.98E-06	UBXN2A
ENSG00000196664	3.32377852	3.24479876	0.627551488	5.170569785	2.33E-07	3.99E-06	TLR7
ENSG00000155363	5.449885182	2.030533893	0.393372643	5.161858425	2.45E-07	4.17E-06	MOV10
ENSG00000144118	19.48486592	1.129077486	0.218766687	5.161103364	2.45E-07	4.17E-06	RALB
ENSG00000185880	19.50162024	1.099021335	0.212942261	5.16112363	2.45E-07	4.17E-06	TRIM69
ENSG00000141837	2.334776495	4.114292696	0.797532125	5.158779901	2.49E-07	4.22E-06	CACNA1A
ENSG00000118705	19.70263354	-1.055962291	0.205393743	-5.14116095	2.73E-07	4.60E-06	RPN2
ENSG00000171155	13.51022248	1.22990587	0.239745482	5.130048156	2.90E-07	4.87E-06	C1GALT1C1
ENSG00000138755	2.348999235	4.056529215	0.793373659	5.113012222	3.17E-07	5.30E-06	CXCL9
ENSG00000143891	3.780036361	2.656067127	0.520490574	5.10300716	3.34E-07	5.58E-06	GALM
ENSG00000112419	5.964341601	2.080233568	0.40820412	5.09606216	3.47E-07	5.77E-06	PHACTR2
ENSG00000196371	3.956200036	2.834925125	0.558619976	5.074872449	3.88E-07	6.43E-06	FUT4
ENSG00000174749	7.66977666	1.700314623	0.335287642	5.071211722	3.95E-07	6.54E-06	C4orf32
ENSG00000003400	9.730987012	1.397466986	0.275767701	5.067551345	4.03E-07	6.64E-06	CASP10
ENSG00000047249	14.02851542	1.161905157	0.230011139	5.051516909	4.38E-07	7.21E-06	ATP6V1H
ENSG00000180573	59.94113183	1.079189365	0.214597939	5.028889695	4.93E-07	8.07E-06	HIST1H2AC
ENSG00000187037	2.617823138	3.711140125	0.73820093	5.027276418	4.97E-07	8.13E-06	GPR141
ENSG00000126262	5.647411128	2.685199692	0.5351062	5.018068735	5.22E-07	8.48E-06	FFAR2
ENSG00000253982	10.13751543	-1.648239718	0.328752078	-5.013625241	5.34E-07	8.66E-06	CTD-2336O2.1
ENSG00000158042	6.107251346	1.824242874	0.364055414	5.010893402	5.42E-07	8.77E-06	MRPL17
ENSG00000147872	21.72009609	-1.071794137	0.213943095	-5.009715967	5.45E-07	8.80E-06	PLIN2
ENSG00000148444	12.70989708	-1.169882278	0.233618569	-5.007659642	5.51E-07	8.88E-06	COMMD3
ENSG00000121691	12.56726544	-1.876395945	0.375958797	-4.990961673	6.01E-07	9.65E-06	CAT
ENSG00000182054	53.30342443	1.03121448	0.207229633	4.97619219	6.48E-07	1.04E-05	IDH2
ENSG00000154640	15.24250988	1.427503462	0.286966814	4.974454856	6.54E-07	1.05E-05	BTG3
ENSG00000055130	15.84936698	1.147908764	0.231193871	4.965134934	6.87E-07	1.09E-05	CUL1
ENSG00000111843	8.553243164	-2.00630552	0.406136312	-4.939980639	7.81E-07	1.24E-05	TMEM14C
ENSG00000060558	19.93086694	-1.33410193	0.270462116	-4.932675776	8.11E-07	1.29E-05	GNA15
ENSG00000138061	26.27302344	-1.857452592	0.376777608	-4.929838063	8.23E-07	1.30E-05	CYP1B1
ENSG00000088205	13.27635556	-1.290094181	0.261922948	-4.925472133	8.42E-07	1.33E-05	DDX18
ENSG00000121797	34.94769712	1.316306835	0.267726206	4.916615577	8.81E-07	1.39E-05	CCRL2
ENSG00000116514	12.05960187	1.417364006	0.288417108	4.914285485	8.91E-07	1.40E-05	RNF19B
ENSG00000205581	42.62033793	-1.004708864	0.204690538	-4.908428477	9.18E-07	1.44E-05	HMGN1
ENSG00000107593	2.251825704	3.948767604	0.80631059	4.897328218	9.71E-07	1.52E-05	PKD2L1
ENSG00000100342	4.102716932	2.398732814	0.490150533	4.893869642	9.89E-07	1.54E-05	APOL1
ENSG00000153250	15.54560315	1.137205513	0.232889688	4.883022178	1.04E-06	1.62E-05	RBMS1
ENSG00000197860	17.2298421	1.323954478	0.272090229	4.865865571	1.14E-06	1.77E-05	SGTB
ENSG00000104312	41.37022211	1.080962536	0.222711297	4.853649316	1.21E-06	1.87E-05	RIPK2
ENSG00000134371	16.82663846	1.045925131	0.215555222	4.852237504	1.22E-06	1.88E-05	CDC73
ENSG00000196812	6.577905453	1.72469958	0.356851563	4.833100818	1.34E-06	2.06E-05	ZSCAN16
ENSG00000149798	9.219332503	1.49551132	0.309502726	4.831981097	1.35E-06	2.07E-05	CDC42EP2
ENSG00000172159	3.068026402	3.219464686	0.671079174	4.797443893	1.61E-06	2.43E-05	FRMD3
ENSG00000111846	4.157170461	2.259830794	0.474045064	4.767122296	1.87E-06	2.81E-05	GCNT2
ENSG00000090238	5.804722613	-1.79396823	0.376803235	-4.761021307	1.93E-06	2.89E-05	YPEL3
ENSG00000137642	6.941183625	-1.991009448	0.41898988	-4.751927302	2.01E-06	3.01E-05	SORL1
ENSG00000185404	11.17007915	1.273877342	0.268303837	4.747890888	2.06E-06	3.07E-05	SP140L
ENSG00000259354	2.229977254	3.806842574	0.80314148	4.739940182	2.14E-06	3.18E-05	RP11-519G16.3
ENSG00000135363	9.372002536	1.357462428	0.286545579	4.737335101	2.17E-06	3.22E-05	LMO2
ENSG00000149218	3.587896755	2.793212006	0.589701166	4.736656745	2.17E-06	3.22E-05	ENDOD1
ENSG00000168016	5.383922189	1.784319295	0.378098876	4.719186992	2.37E-06	3.51E-05	TRANK1
ENSG00000169504	18.28912332	1.250096205	0.265257003	4.712773615	2.44E-06	3.61E-05	CLIC4
ENSG00000125844	10.38259743	1.261621654	0.268150914	4.704894101	2.54E-06	3.74E-05	RRBP1
ENSG00000128394	4.26729499	2.031197542	0.432340402	4.698144172	2.63E-06	3.85E-05	APOBEC3F
ENSG00000196628	6.541746462	1.816499279	0.386875326	4.695309199	2.66E-06	3.90E-05	TCF4
ENSG00000116350	15.67963494	1.076092253	0.229358058	4.691756907	2.71E-06	3.96E-05	SRSF4
ENSG00000129757	20.69146102	1.426008295	0.304814103	4.678288447	2.89E-06	4.23E-05	CDKN1C
ENSG00000138613	9.115719578	-1.341219108	0.286945846	-4.67411927	2.95E-06	4.30E-05	APH1B
ENSG00000155287	3.52584888	2.592122172	0.554708751	4.672942637	2.97E-06	4.32E-05	SLC25A28
ENSG00000213512	21.85262738	1.93325278	0.418150019	4.623347348	3.78E-06	5.44E-05	GBP7
ENSG00000090674	10.13920691	-1.55225862	0.335797548	-4.6226026	3.79E-06	5.45E-05	MCOLN1
ENSG00000141753	2.014936479	3.76669505	0.815567328	4.618496743	3.87E-06	5.55E-05	IGFBP4
ENSG00000175782	6.854314978	-1.909011568	0.413908226	-4.612161461	3.99E-06	5.71E-05	SLC35E3
ENSG00000096968	9.365583485	1.357342499	0.294955667	4.601852588	4.19E-06	5.99E-05	JAK2
ENSG00000116001	6.427666097	1.744606868	0.379255055	4.600088635	4.22E-06	6.03E-05	TIA1
ENSG00000173372	19.91194566	1.916656197	0.417404533	4.591843272	4.39E-06	6.25E-05	C1QA
ENSG00000085449	7.814778777	1.578687655	0.344221757	4.586251804	4.51E-06	6.41E-05	WDFY1
ENSG00000176973	8.643268	-1.327548059	0.289583265	-4.584339706	4.55E-06	6.46E-05	FAM89B
ENSG00000164116	2.924169644	2.762479666	0.604034199	4.573382881	4.80E-06	6.78E-05	GUCY1A3
ENSG00000164136	26.71089869	1.088635592	0.238289672	4.568538718	4.91E-06	6.92E-05	IL15
ENSG00000068305	9.778541543	1.446414446	0.316873406	4.564644492	5.00E-06	7.04E-05	MEF2A
ENSG00000184588	12.60975055	1.100581645	0.242068637	4.546568518	5.45E-06	7.62E-05	PDE4B
ENSG00000163947	4.627243054	2.013955378	0.443017654	4.545993507	5.47E-06	7.63E-05	ARHGEF3
ENSG00000132669	5.012226588	1.842233093	0.40628476	4.534339641	5.78E-06	8.01E-05	RIN2
ENSG00000172366	3.48840747	-2.359161089	0.521860483	-4.520673944	6.16E-06	8.51E-05	FAM195A
ENSG00000117859	4.048063987	1.970159919	0.436593475	4.512572978	6.40E-06	8.81E-05	OSBPL9
ENSG00000116478	9.151378718	-1.469041583	0.325945131	-4.507021102	6.57E-06	9.03E-05	HDAC1
ENSG00000152689	2.468944068	2.95815489	0.656844965	4.503581584	6.68E-06	9.15E-05	RASGRP3
ENSG00000142961	4.416727028	1.97134715	0.438136927	4.499385989	6.82E-06	9.29E-05	MOB3C
ENSG00000272666	4.642963298	2.942148469	0.653895704	4.499415505	6.81E-06	9.29E-05	CTA-384D8.35
ENSG00000133961	14.13781829	-1.033849344	0.229802043	-4.498869241	6.83E-06	9.30E-05	NUMB
ENSG00000043462	13.76923307	1.149829252	0.255799566	4.495039887	6.96E-06	9.43E-05	LCP2
ENSG00000177721	11.39262644	1.495083278	0.332872322	4.491461679	7.07E-06	9.55E-05	ANXA2R
ENSG00000102699	4.462955978	1.882899878	0.419226342	4.49136824	7.08E-06	9.55E-05	PARP4
ENSG00000160593	3.681416926	-2.191347548	0.488887461	-4.482314892	7.38E-06	9.94E-05	AMICA1
ENSG00000167601	1.817070437	3.651315526	0.816047018	4.474393563	7.66E-06	0.000102508	AXL
ENSG00000112299	1.78267335	-3.656618009	0.817679679	-4.471944338	7.75E-06	0.000103531	VNN1
ENSG00000167699	5.628778648	-1.714410912	0.383552936	-4.469815645	7.83E-06	0.000104407	GLOD4
ENSG00000105287	3.896060161	2.112252017	0.472833427	4.467222277	7.92E-06	0.000105358	PRKD2
ENSG00000166428	3.084480904	2.310318572	0.517858247	4.461295316	8.15E-06	0.000107985	PLD4
ENSG00000107562	2.320152195	3.773875842	0.846361697	4.458939782	8.24E-06	0.000109013	CXCL12
ENSG00000171115	4.267289917	1.857749918	0.417425251	4.450497219	8.57E-06	0.000113045	GIMAP8
ENSG00000064989	2.375446548	4.061014416	0.913533026	4.445394201	8.77E-06	0.000115587	CALCRL
ENSG00000119397	11.33143796	1.254047553	0.282468104	4.439607648	9.01E-06	0.000118203	CNTRL
ENSG00000166750	19.24261036	1.850509213	0.417801771	4.429155983	9.46E-06	0.000123522	SLFN5
ENSG00000139410	24.21914862	1.143300696	0.259434047	4.406903068	1.05E-05	0.000136709	SDSL
ENSG00000136026	14.58328983	1.05410642	0.239275985	4.405399976	1.06E-05	0.000137455	CKAP4
ENSG00000196550	2.589865279	2.818812583	0.640316966	4.402214426	1.07E-05	0.000139074	FAM72A
ENSG00000159199	9.586033768	-1.178257479	0.268265521	-4.39213163	1.12E-05	0.000145252	ATP5G1
ENSG00000155158	3.959515201	2.107419905	0.481101262	4.380408182	1.18E-05	0.000152612	TTC39B
ENSG00000136048	48.02360541	1.208026554	0.275824772	4.379688402	1.19E-05	0.000152891	DRAM1
ENSG00000175634	8.921755648	-1.215925226	0.277820903	-4.376651328	1.21E-05	0.00015458	RPS6KB2
ENSG00000107738	10.20682217	-1.481360589	0.338872734	-4.371436354	1.23E-05	0.000157855	C10orf54
ENSG00000123685	7.317998339	1.37169579	0.314903396	4.355925676	1.33E-05	0.000168226	BATF3
