	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000065882	3.569489615	1.426498003	0.429324923	3.322653601	0.000891656	0.013869692	TBC1D1
ENSG00000188290	6.177380843	1.524402265	0.461419177	3.30372542	0.000954092	0.014690606	HES4
ENSG00000124228	5.274542592	-1.175178035	0.356778391	-3.293859899	0.000988217	0.015177622	DDX27
ENSG00000173786	4.738958263	1.238005776	0.376198325	3.290832774	0.000998913	0.015303243	CNP
ENSG00000143013	6.546670568	1.138209153	0.346139892	3.288292331	0.001007971	0.015403218	LMO4
ENSG00000267364	4.067753549	-1.233293313	0.375897043	-3.280933795	0.00103464	0.015653438	RP11-47L3.1
ENSG00000151883	5.748368556	1.131445747	0.34609804	3.269148091	0.001078718	0.016279813	PARP8
ENSG00000160953	7.193761925	-1.113748179	0.340760114	-3.268422961	0.001081486	0.016281185	MUM1
ENSG00000168229	2.267055001	-1.69980454	0.520236733	-3.267367395	0.001085527	0.016301668	PTGDR
ENSG00000163823	2.367334951	2.026518016	0.620570974	3.265570097	0.00109244	0.016365069	CCR1
ENSG00000051825	2.351685969	-1.59860859	0.490670146	-3.25801071	0.001121962	0.016684037	MPHOSPH9
ENSG00000214022	6.826622532	-1.049924685	0.322580905	-3.2547639	0.001134867	0.016793818	REPIN1
ENSG00000108829	6.145429009	1.077295662	0.331235736	3.252353374	0.001144536	0.016894211	LRRC59
ENSG00000112667	15.00286052	-1.120695342	0.344901479	-3.249320198	0.001156812	0.016994516	DNPH1
ENSG00000248487	3.444059493	-1.439720627	0.444308542	-3.240362255	0.001193779	0.01749534	ABHD14A
ENSG00000177989	2.497700223	1.765429886	0.544959627	3.239560873	0.001197139	0.017502404	ODF3B
ENSG00000178425	6.511007357	-1.110493282	0.345468967	-3.214451624	0.001306939	0.018833948	NT5DC1
ENSG00000136436	6.64829339	1.040535863	0.323959435	3.211932575	0.001318453	0.01891234	CALCOCO2
ENSG00000182511	5.891826123	1.241194191	0.387791675	3.200672605	0.001371072	0.01962085	FES
ENSG00000005810	6.59333581	1.022411446	0.319705783	3.19797608	0.001383958	0.019758756	MYCBP2
ENSG00000241370	1.624854012	-1.824609287	0.572070497	-3.189483285	0.001425274	0.020206329	RPP21
ENSG00000003400	2.275471335	1.642919781	0.517270391	3.176133432	0.001492523	0.02106154	CASP10
ENSG00000184613	1.850839925	-1.901600645	0.600566061	-3.166347164	0.001543664	0.021682603	NELL2
ENSG00000269893	10.26556601	-1.041078479	0.334696555	-3.110514476	0.001867617	0.025468272	SNHG8
ENSG00000134470	4.423387947	1.297776609	0.418359179	3.102063191	0.001921769	0.026089734	IL15RA
ENSG00000163659	3.721084075	1.309589305	0.424435026	3.085488295	0.002032182	0.027466072	TIPARP
ENSG00000105136	3.901587082	-1.983405618	0.645598866	-3.072195014	0.002124909	0.028403722	ZNF419
ENSG00000160271	3.105681829	-1.504515915	0.49123507	-3.062720895	0.002193345	0.029126476	RALGDS
ENSG00000112685	3.13898083	1.392092149	0.456090274	3.052229413	0.002271484	0.029967825	EXOC2
ENSG00000197121	1.463460225	1.868783236	0.613772489	3.044749105	0.002328745	0.030590554	PGAP1
ENSG00000103202	2.115809388	-1.650372515	0.542298799	-3.043290005	0.002340067	0.030607845	NME4
ENSG00000174004	1.862369559	-1.791134696	0.589863981	-3.03652156	0.00239325	0.031235507	NRROS
ENSG00000085514	1.836143834	1.721376841	0.568844239	3.026095236	0.002477343	0.031989804	PILRA
ENSG00000173992	4.04371852	-1.233857522	0.408282158	-3.022070641	0.00251052	0.032088505	CCS
ENSG00000100351	6.296293719	1.102850912	0.367154762	3.003776681	0.00266651	0.0337869	GRAP2
ENSG00000111843	5.687387734	-1.026515817	0.34204425	-3.001119931	0.002689886	0.034012238	TMEM14C
ENSG00000188690	3.808841129	-1.213801222	0.407164915	-2.981104653	0.002872106	0.036016804	UROS
ENSG00000205744	2.930955939	-1.411000952	0.473807821	-2.978002663	0.002901335	0.036308472	DENND1C
ENSG00000135823	2.988004226	-1.576532196	0.530205074	-2.973438532	0.002944834	0.036701802	STX6
ENSG00000144579	5.170436538	-1.009872209	0.340697912	-2.964127966	0.00303542	0.037470054	CTDSP1
ENSG00000143740	3.641087716	-1.321105523	0.447009995	-2.955427259	0.003122363	0.038286719	SNAP47
ENSG00000142327	3.092259047	-1.349024121	0.458587345	-2.941695044	0.003264212	0.039469061	RNPEPL1
ENSG00000156170	3.904144657	-1.671630826	0.569209868	-2.936756581	0.003316643	0.040023461	NDUFAF6
ENSG00000006075	54.27643053	1.64108877	0.559141039	2.935017563	0.003335288	0.040168757	CCL3
ENSG00000143891	5.582436717	1.109374607	0.37931367	2.924689234	0.003448004	0.04128102	GALM
ENSG00000130487	1.587553545	1.669688389	0.571085604	2.92370947	0.003458874	0.041329809	KLHDC7B
ENSG00000197530	3.928140876	-1.170795865	0.401288518	-2.917591237	0.003527464	0.042066741	MIB2
ENSG00000182108	2.462460712	-1.339660401	0.45958465	-2.914937218	0.003557601	0.042260409	DEXI
ENSG00000170175	6.674299302	1.037760932	0.355954016	2.915435379	0.003551927	0.042260409	CHRNB1
ENSG00000135916	14.41672515	-1.079339471	0.370959621	-2.909587486	0.003619061	0.042788722	ITM2C
ENSG00000141524	4.188244247	-1.108036676	0.381027892	-2.908019854	0.003637252	0.042788722	TMC6
ENSG00000147813	3.059226515	-1.275418278	0.440233425	-2.89714094	0.003765805	0.04402701	NAPRT1
ENSG00000150687	4.494820556	-1.296226533	0.447488587	-2.896669481	0.003771469	0.04402701	PRSS23
ENSG00000101138	4.127476015	-1.095375421	0.378141745	-2.896732334	0.003770713	0.04402701	CSTF1
ENSG00000117475	3.366777323	1.217502123	0.42087874	2.892762233	0.003818703	0.044240436	BLZF1
ENSG00000188820	3.943783356	1.197041119	0.41387733	2.89226066	0.003824805	0.044240436	FAM26F
ENSG00000135698	4.650573818	-1.002244104	0.347000044	-2.88831117	0.003873165	0.044614753	MPHOSPH6
ENSG00000169871	3.059208885	1.340204087	0.464175087	2.887281383	0.003885865	0.04461693	TRIM56
ENSG00000251301	2.788299565	1.66395428	0.576339761	2.887106518	0.003888026	0.04461693	RP11-81H14.2
ENSG00000123130	2.800907213	1.323731779	0.45979411	2.878966369	0.003989809	0.045612814	ACOT9
ENSG00000176894	1.892322507	-1.618415308	0.569394711	-2.842343416	0.004478322	0.050633734	PXMP2
ENSG00000070190	2.476759344	1.698004573	0.599336166	2.833142183	0.004609288	0.052010532	DAPP1
ENSG00000073921	1.90186029	1.551815722	0.552553272	2.808445447	0.004978132	0.055049084	PICALM
ENSG00000204516	1.910766249	1.641888079	0.585800319	2.802811853	0.005065921	0.055743045	MICB
ENSG00000105223	3.032472326	-1.199949018	0.429739952	-2.792267771	0.005234002	0.057357121	PLD3
ENSG00000165060	2.820648273	-1.325521233	0.475315445	-2.788719044	0.005291695	0.057677578	FXN
ENSG00000164305	4.964644292	1.010791388	0.362848085	2.7857151	0.005340979	0.058110617	CASP3
ENSG00000159110	4.109503871	-1.169950821	0.420322485	-2.783459994	0.005378249	0.058411631	IFNAR2
ENSG00000177272	1.006930734	1.909067984	0.654549348	2.916614295	0.003538531	NA	KCNA3
ENSG00000163563	1.219114297	2.721954649	0.699251817	3.892667253	9.91E-05	NA	MNDA
ENSG00000168890	1.261319408	-1.931959763	0.644403932	-2.998057066	0.002717068	NA	TMEM150A
ENSG00000137200	1.248587445	2.181190097	0.689973947	3.161264432	0.001570858	NA	CMTR1
ENSG00000198945	1.236644198	2.721972383	0.661955907	4.112014646	3.92E-05	NA	L3MBTL3
ENSG00000120539	1.246934379	1.789736329	0.632754361	2.828485174	0.004676887	NA	MASTL
ENSG00000155287	1.210384971	1.826348111	0.627609802	2.910005715	0.003614221	NA	SLC25A28
ENSG00000184014	1.050481932	2.078194285	0.670344736	3.100187373	0.001933983	NA	DENND5A
ENSG00000110492	1.152448742	2.170397301	0.654786658	3.314663295	0.000917536	NA	MDK
ENSG00000152749	1.253062662	2.15702337	0.644601942	3.346287424	0.000819015	NA	GPR180
ENSG00000188322	1.020138336	2.872099369	0.687554763	4.177266338	2.95E-05	NA	SBK1
ENSG00000198417	1.278883343	1.68826119	0.59995058	2.81400043	0.004892916	NA	MT1F
ENSG00000256525	1.134792438	-1.719137845	0.610681913	-2.815111777	0.004876027	NA	POLG2
ENSG00000152242	1.28313844	1.933034282	0.602581953	3.207919306	0.00133699	NA	C18orf25
ENSG00000267673	1.062859212	-1.973593092	0.650782297	-3.032647173	0.002424189	NA	FDX1L
ENSG00000196417	1.112195313	-1.912062083	0.679307238	-2.814723553	0.004881921	NA	ZNF765
ENSG00000100292	1.300819908	1.834784314	0.642207909	2.856994268	0.004276736	NA	HMOX1
